id;nickname;male;female;skin;hair;height;tattoo;age;weapon;arrested;convicted;rape;extortion;kidnapping;theft;homicide;arms_trafficking;drug_trafficking;faction;Dc;Bc;Cc;CC
UALL;1;1;0;1;1;3;0;32;1;0;0;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.6;0.0
STNC;1;1;0;1;2;2;0;27;0;1;0;0;0;0;0;0;0;1;0;0.3333333333333333;0.0;0.6;0.0
OHPL;1;1;0;3;1;2;0;31;1;0;0;0;0;0;1;0;0;1;0;0.3333333333333333;0.0;0.6;0.0
QYE2;1;1;0;3;0;3;0;30;1;1;0;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0
FLPN;1;1;0;3;1;2;0;32;0;1;0;0;0;0;0;0;0;1;0;0.5;0.5;0.5714285714285714;0.0
UOII;0;1;0;1;0;3;0;45;0;1;1;0;0;0;0;0;0;0;0;0.5;0.5;0.5714285714285714;0.0
IVD2;1;1;0;1;0;2;0;32;0;1;1;0;0;0;0;0;0;1;0;0.5;0.6666666666666666;0.6666666666666666;0.0
SCJV;0;0;1;3;0;1;0;27;0;1;0;0;0;0;0;0;0;0;0;0.25;0.0;0.4;0.0
V3S7;1;1;0;3;0;2;0;55;0;1;0;0;0;0;0;0;0;1;0;0.25;0.0;0.4;0.0
Q9IO;0;0;1;1;2;1;0;25;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
V4VQ;0;1;0;1;0;0;0;26;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
VTBZ;1;1;0;1;2;3;0;25;1;1;1;0;1;0;1;0;0;1;0;1.0;0.0;1.0;1.0
D0PW;0;1;0;3;1;2;0;58;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
GKVH;0;1;0;1;0;3;0;32;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
WTHD;1;1;0;2;1;3;0;24;1;1;1;0;0;0;1;1;1;0;0;0.5;0.0;0.6666666666666666;0.0
JGQN;1;1;0;1;2;1;0;32;1;1;1;0;1;0;1;1;0;1;0;0.5;0.0;0.6666666666666666;0.0
CXN8;1;1;0;2;1;3;0;37;1;1;1;0;0;0;0;1;0;1;0;1.0;1.0;1.0;0.0
TKJ6;0;1;0;1;2;2;0;32;1;1;1;0;0;0;1;0;0;0;0;0.4;0.4;0.5555555555555556;0.0
AJKG;0;1;0;1;1;2;0;34;1;1;1;0;0;0;1;0;0;1;0;0.2;0.0;0.3846153846153846;0.0
GNJJ;0;1;0;3;1;2;0;35;1;1;1;0;0;0;1;0;0;1;0;0.4;0.4;0.5555555555555556;0.0
IYE0;0;1;0;3;1;2;0;29;1;0;1;0;0;0;1;0;0;0;0;0.6000000000000001;0.8;0.7142857142857143;0.0
FAIS;0;1;0;2;1;3;0;35;0;1;0;0;0;0;1;0;0;0;0;0.2;0.0;0.3846153846153846;0.0
E2D5;0;1;0;1;2;3;0;28;1;1;1;0;0;0;1;0;0;1;0;0.2;0.0;0.4545454545454545;0.0
KUD8;1;1;0;1;0;3;0;48;1;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
TIGP;1;0;1;1;2;1;0;68;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
UFTB;1;1;0;1;2;3;0;45;1;1;1;0;0;0;1;1;0;1;0;1.0;0.0;1.0;1.0
C9KQ;1;1;0;1;2;3;0;47;1;1;1;0;0;1;1;0;0;1;1;1.0;0.0;1.0;0.0
BYV8;1;1;0;1;2;4;0;43;1;1;1;0;0;0;0;0;1;1;0;1.0;0.0;1.0;0.0
CVYN;1;1;0;2;1;2;0;32;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
I0SP;1;1;0;1;1;2;0;35;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
WAY2;0;1;0;3;2;0;0;25;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
I5SE;1;1;0;3;1;2;0;34;1;1;1;0;0;0;1;1;0;0;1;1.0;0.0;1.0;0.0
P3QY;1;0;1;3;1;2;0;63;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
ATTE;1;1;0;2;1;3;0;29;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
BPNF;1;1;0;2;1;3;0;37;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
UGJR;0;1;0;3;1;2;0;32;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
Y9W6;0;1;0;3;1;2;0;27;0;0;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0
FETJ;0;1;0;2;0;2;0;32;0;1;1;0;0;0;0;1;0;0;0;1.0;0.0;1.0;1.0
FPDM;1;1;0;3;0;4;0;34;0;1;1;0;0;0;1;0;0;0;0;1.0;1.0;1.0;0.0
CEAL;0;1;0;3;0;3;0;33;1;1;0;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
XVSH;0;1;0;2;1;3;0;31;0;1;1;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
G8FO;0;1;0;1;2;2;0;33;1;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
WORD;0;1;0;3;0;1;0;32;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
PZGK;1;1;0;1;2;3;0;42;0;1;1;0;0;0;1;1;0;1;0;1.0;0.0;1.0;0.0
K5HV;1;1;0;1;2;1;0;39;1;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
CWFG;0;1;0;3;1;2;0;24;1;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
SULZ;0;1;0;2;0;2;0;25;1;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
HQOU;1;1;0;3;0;2;0;36;1;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;1.0
E3CY;1;1;0;3;0;3;0;31;1;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;1.0
VXRQ;1;1;0;3;1;3;0;44;1;1;1;0;0;0;1;1;0;1;0;1.0;0.0;1.0;1.0
JNN2;1;1;0;2;1;4;0;35;1;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
RVR3;0;1;0;2;1;4;0;31;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
UQK5;0;1;0;3;0;2;0;30;0;1;1;0;0;0;1;0;0;1;0;0.3333333333333333;0.0;0.5;0.0
K1XT;0;0;1;3;0;1;0;42;1;1;1;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.5;0.0
IJUC;0;1;0;2;0;3;0;32;1;1;1;0;0;0;1;0;0;1;0;0.6666666666666666;0.6666666666666666;0.75;0.0
O5OI;0;0;1;2;0;2;0;32;0;1;1;0;0;0;1;0;0;1;0;0.6666666666666666;0.6666666666666666;0.75;0.0
L0NZ;0;1;0;1;2;3;0;25;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
WMCN;0;1;0;1;1;4;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
ZAGV;1;1;0;2;1;3;0;39;1;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
RQO8;0;1;0;1;0;2;0;32;1;1;1;0;0;0;1;1;0;0;0;1.0;0.0;1.0;0.0
VQK3;0;1;0;1;1;3;0;37;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
A3MV;0;0;1;1;3;5;0;30;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
NYYR;0;1;0;2;3;5;0;48;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
ZDC2;0;1;0;3;1;1;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
LTZQ;0;1;0;1;1;3;0;30;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
F0P8;0;1;0;3;1;2;0;26;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
BUGG;0;1;0;1;0;2;0;30;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
DUDS;0;1;0;3;0;2;0;27;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
U8RR;1;1;0;2;1;2;0;43;0;1;1;0;0;0;0;0;0;0;0;0.375;0.0;0.4705882352941176;1.0
BHAQ;0;1;0;2;1;5;0;24;0;0;0;0;0;0;1;0;0;0;0;0.375;0.4285714285714285;0.6153846153846154;0.3333333333333333
WTS8;0;1;0;4;3;4;0;24;0;0;0;0;0;0;1;0;0;0;0;0.25;0.25;0.4444444444444444;0.0
UCL0;0;1;0;4;3;5;0;22;0;0;0;0;0;0;1;0;0;0;0;0.125;0.0;0.32;0.0
UJS2;1;1;0;1;2;5;0;44;0;1;0;0;0;0;1;0;0;0;0;0.625;0.5357142857142857;0.6666666666666666;0.4
D5ND;1;1;0;1;0;5;0;39;0;1;0;0;0;0;1;0;0;0;0;0.375;0.25;0.5714285714285714;0.3333333333333333
JZY6;0;1;0;3;1;2;0;39;1;1;1;0;0;0;1;0;0;0;0;0.375;0.0;0.4705882352941176;1.0
JIAA;1;1;0;1;2;5;0;39;0;1;0;0;0;0;1;0;0;1;0;0.375;0.0;0.4705882352941176;1.0
X6HZ;0;0;1;4;3;5;0;31;0;1;0;0;0;0;0;0;0;0;0;0.125;0.0;0.3809523809523809;0.0
VDQX;1;1;0;3;2;2;0;37;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
SJOM;1;1;0;3;1;2;0;42;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
RWO5;0;1;0;3;2;3;0;25;1;0;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
Y8IG;1;1;0;2;1;2;0;27;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
MKCH;0;1;0;1;3;4;0;36;1;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
QSR5;0;1;0;2;3;4;0;36;1;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
TBJT;1;1;0;3;1;5;0;33;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
AED4;1;1;0;3;1;3;0;36;1;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;1.0
HLHZ;1;1;0;1;2;5;0;26;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
TXWE;0;1;0;4;3;5;0;30;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
P1DA;0;1;0;1;2;5;0;32;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
R7S8;0;0;1;2;1;2;0;29;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
QWL8;0;1;0;2;1;4;0;29;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
F6OW;0;1;0;4;3;5;0;45;0;1;0;0;0;0;0;0;1;0;1;0.75;0.0;0.8;1.0
TGII;1;1;0;1;2;3;0;24;1;0;0;0;0;0;1;1;0;1;1;0.75;0.0;0.8;1.0
HLOC;1;1;0;4;3;5;0;29;1;0;0;0;0;0;0;1;0;1;1;0.75;0.0;0.8;1.0
RWLJ;1;1;0;2;1;5;0;29;1;0;1;0;0;0;0;0;0;1;1;1.0;0.5;1.0;0.5
PXVJ;0;1;0;4;3;5;0;25;0;0;0;0;0;0;0;0;0;1;1;0.25;0.0;0.5714285714285714;0.0
OEVG;0;1;0;2;1;4;0;30;1;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
U5BQ;0;1;0;3;1;2;0;20;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
AEWB;1;1;0;3;1;2;0;28;1;1;1;0;0;0;1;1;0;0;0;1.0;1.0;1.0;0.0
ULRI;1;1;0;3;2;5;0;25;1;1;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
TBBQ;1;1;0;1;0;3;0;28;1;1;1;0;0;0;0;1;0;1;0;0.5;0.0;0.6666666666666666;0.0
NCF2;0;0;1;3;0;1;0;24;1;0;0;0;0;0;1;0;0;1;0;0.25;0.0;0.4444444444444444;0.0
FDPU;1;1;0;3;0;2;0;26;1;1;1;0;0;0;1;0;0;1;0;0.5;0.5;0.6666666666666666;0.0
QQKG;1;1;0;0;1;4;0;36;1;1;1;0;0;0;1;1;0;1;0;0.5;0.0;0.5714285714285714;1.0
JJVW;1;1;0;0;0;3;0;43;1;1;1;0;0;0;1;1;0;1;0;0.5;0.0;0.5714285714285714;1.0
DJGF;1;1;0;2;1;3;0;38;1;1;1;0;0;0;1;0;0;0;0;0.75;0.6666666666666666;0.8;0.3333333333333333
F7UV;0;1;0;1;2;2;0;25;1;0;0;0;0;0;1;0;0;1;0;0.25;0.0;0.5714285714285714;0.0
HQCG;0;0;1;1;2;2;0;42;0;1;0;0;0;0;1;0;0;1;0;0.25;0.0;0.5714285714285714;0.0
BYXN;0;1;0;2;1;3;0;33;1;1;1;0;0;0;1;0;0;1;0;1.0;1.0;1.0;0.0
T2DY;1;1;0;2;1;4;0;29;1;0;0;0;0;0;1;0;0;1;0;0.25;0.0;0.5714285714285714;0.0
M6R5;0;1;0;3;1;3;0;32;1;0;0;0;0;0;1;0;0;0;0;0.25;0.0;0.5714285714285714;0.0
V2B4;0;1;0;1;1;2;0;23;0;0;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;1.0
O9QW;0;1;0;3;1;2;0;20;0;0;0;0;0;0;1;0;0;1;0;0.25;0.0;0.5714285714285714;0.0
O0KC;0;1;0;1;1;2;0;19;1;0;0;0;0;0;1;0;0;0;0;1.0;0.8333333333333333;1.0;0.1666666666666666
G5JK;1;1;0;2;0;2;0;22;0;0;0;0;0;0;1;0;0;0;0;0.25;0.0;0.5714285714285714;0.0
BSJO;0;1;0;2;1;1;0;19;0;0;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;1.0
LMW5;1;1;0;1;0;3;0;36;1;1;0;0;0;0;0;0;0;1;0;0.6666666666666666;0.0;0.75;1.0
LCV3;0;0;1;2;0;1;0;22;0;0;0;0;0;0;0;0;0;1;0;1.0;0.1666666666666666;1.0;0.6666666666666666
Z1XE;0;1;0;0;0;0;0;26;1;1;0;0;0;0;1;0;0;1;0;0.6666666666666666;0.0;0.75;1.0
A8TK;1;1;0;2;1;2;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.1666666666666666;1.0;0.6666666666666666
OJGC;0;1;0;1;2;2;0;27;0;1;0;0;0;0;1;0;0;0;0;1.0;1.0;1.0;0.0
FQJF;0;1;0;1;0;3;0;34;0;0;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
MBNL;0;1;0;1;2;2;0;27;1;0;1;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
KPSC;0;1;0;1;1;3;0;31;1;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
UCIM;0;1;0;2;1;3;0;30;1;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
R9GY;0;1;0;3;0;3;0;37;0;1;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
OVPJ;0;1;0;3;1;3;0;36;0;0;0;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
A8AW;0;1;0;1;2;3;0;34;0;1;1;0;0;0;0;1;0;1;0;1.0;1.0;1.0;0.0
BJIQ;1;1;0;2;1;3;0;51;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
UAFY;1;1;0;3;0;1;0;69;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
RZBZ;0;1;0;3;0;2;0;28;1;1;1;0;0;0;1;1;0;0;0;1.0;0.0;1.0;0.0
V6AQ;0;1;0;3;1;1;0;25;1;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
GQXF;0;1;0;3;0;3;0;28;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
EQRQ;0;1;0;3;0;2;0;28;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
OJWG;1;1;0;3;2;2;0;28;0;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
GZNT;0;1;0;3;2;2;0;35;0;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
LRA6;0;1;0;3;2;3;0;71;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
L6JQ;0;1;0;3;0;5;0;25;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
TAUV;0;1;0;2;1;5;0;30;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
NWOK;0;0;1;1;2;2;0;30;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
T6YW;0;0;1;3;1;1;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
T1H7;0;1;0;2;1;2;0;20;0;0;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;1.0
H0AS;0;1;0;3;1;3;0;24;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
SVEU;1;1;0;3;1;3;0;24;0;1;1;0;0;0;0;0;0;1;1;1.0;0.0;1.0;1.0
CZOY;0;0;1;1;2;1;0;28;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
F5T0;1;1;0;1;0;2;0;34;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
A8DQ;0;1;0;2;1;0;0;29;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
M0JN;0;1;0;4;3;5;0;34;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
J8MA;0;1;0;3;0;3;0;29;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
NWD9;1;1;0;1;2;2;0;31;1;1;1;0;0;0;1;0;0;1;0;0.4;0.0666666666666666;0.625;0.0
W4KG;1;0;1;3;1;2;0;64;1;1;0;0;0;0;1;0;0;1;0;0.4;0.0666666666666666;0.625;0.0
P5YY;1;0;1;1;0;3;0;29;1;1;1;0;0;0;0;0;0;1;0;0.4;0.0666666666666666;0.625;0.0
W3MY;1;1;0;1;0;3;0;32;1;1;1;0;0;0;0;0;0;1;0;0.8;0.55;0.8333333333333334;0.0
P8P1;0;1;0;1;3;3;0;42;0;1;1;0;0;0;0;0;0;1;0;0.6000000000000001;0.15;0.625;0.0
F3T1;1;1;0;1;1;1;0;27;1;1;0;0;0;0;1;0;0;1;0;0.2;0.0;0.5;0.0
HYD5;0;1;0;1;1;1;0;29;0;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
ADOL;0;1;0;3;2;2;0;35;0;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
IKAK;0;1;0;4;3;5;0;25;0;1;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
IXA1;0;1;0;0;0;2;0;25;1;0;0;0;0;0;1;0;0;0;0;1.0;1.0;1.0;0.0
MSZY;0;1;0;3;1;2;0;29;1;0;0;0;1;1;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
CMT6;0;1;0;3;1;3;0;53;1;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
GLNW;0;1;0;1;1;3;0;29;0;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
HYNZ;1;1;0;2;1;4;0;38;0;1;1;0;0;0;1;0;0;1;0;0.8;0.9;0.8333333333333334;0.0
H0HG;1;1;0;2;1;4;0;32;0;1;1;0;0;0;0;1;0;1;0;0.2;0.0;0.5;0.0
NFL4;1;1;0;2;1;3;0;28;0;1;1;0;0;0;0;0;0;1;0;0.4;0.4;0.625;0.0
YGJK;1;1;0;2;1;2;0;53;1;1;1;0;0;0;1;0;0;1;0;0.2;0.0;0.5;0.0
YEKN;1;1;0;2;1;3;0;33;0;1;1;0;0;0;0;1;0;1;0;0.2;0.0;0.4166666666666667;0.0
PGEJ;1;1;0;2;1;4;0;31;0;1;1;0;0;0;0;1;0;1;0;0.2;0.0;0.5;0.0
Z1B5;0;1;0;1;2;3;0;39;0;1;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0
F9TO;0;1;0;3;1;2;0;31;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
RGR9;0;0;1;1;2;1;0;28;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
ELKK;1;1;0;3;1;2;0;30;1;1;1;0;1;0;0;1;1;1;0;1.0;1.0;1.0;0.0
DBL2;0;1;0;3;0;0;0;25;1;0;0;0;0;0;1;1;0;1;0;0.5;0.0;0.6666666666666666;0.0
W8HT;1;1;0;3;2;3;0;30;1;1;1;0;1;0;0;0;1;1;0;0.5;0.0;0.6666666666666666;0.0
V9M3;0;1;0;1;2;3;0;21;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
G6CH;0;1;0;2;1;3;0;27;0;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
E6A9;0;1;0;3;2;3;0;29;0;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;1.0
HXEU;0;1;0;1;2;2;0;30;0;1;1;0;0;0;0;0;0;1;0;1.0;0.0;1.0;1.0
VIKW;0;1;0;2;1;5;0;36;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0
MGHG;0;1;0;2;1;2;0;27;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
FGMI;0;1;0;3;3;5;0;29;0;1;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
N8LU;0;1;0;2;1;5;0;28;1;1;0;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
GSA4;0;1;0;2;1;3;0;28;1;1;1;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
S8QB;1;1;0;1;1;2;0;23;1;0;0;0;0;0;1;0;0;1;0;1.0;1.0;1.0;0.0
ZAOJ;1;1;0;1;2;3;0;38;0;1;1;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
MGR6;1;1;0;1;2;2;0;33;1;1;1;0;0;0;1;0;0;0;0;1.0;1.0;1.0;0.0
S0HT;1;1;0;1;2;3;0;30;0;1;1;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
J4F2;0;1;0;3;1;3;0;45;0;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
Z7AX;0;1;0;4;3;5;0;32;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
T5W2;0;1;0;4;3;5;0;42;0;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0
BFOP;0;1;0;3;1;3;0;23;0;0;0;0;0;0;0;0;0;1;0;0.75;0.6666666666666666;0.8;0.3333333333333333
NWE5;0;1;0;3;1;2;0;37;0;0;0;0;0;0;0;0;0;1;0;0.5;0.0;0.5714285714285714;1.0
BAB4;0;1;0;1;0;5;0;23;0;0;0;0;0;0;0;0;0;1;0;0.25;0.0;0.4444444444444444;0.0
K3JB;1;1;0;2;0;5;0;21;1;0;0;0;0;0;0;0;0;1;0;0.5;0.5;0.6666666666666666;0.0
GXCO;0;1;0;3;1;2;1;25;1;1;0;0;0;0;0;1;0;1;0;0.5;0.0;0.5714285714285714;1.0
QDE0;0;1;0;3;0;2;0;51;1;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
QQFN;0;1;0;3;0;3;0;28;1;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
TDA9;1;1;0;3;1;2;0;26;1;1;1;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
PQSN;1;1;0;3;3;3;0;48;0;1;0;0;0;0;0;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
HGB7;0;1;0;1;1;2;0;43;0;1;0;0;0;0;0;0;0;0;0;1.0;1.0;1.0;0.0
DPLV;0;0;1;3;0;5;0;31;0;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
MITD;0;1;0;3;2;5;0;37;0;1;0;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
EDK9;0;1;0;3;0;3;0;22;1;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
B4RT;0;1;0;3;1;2;0;28;1;1;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0
OZOB;0;1;0;3;1;3;0;30;1;1;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0
UNES;1;1;0;1;1;3;0;34;0;1;1;0;0;0;0;0;0;0;0;1.0;0.0;1.0;0.0
A2FJ;1;1;0;1;1;3;0;34;0;1;1;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
BHXD;0;1;0;2;1;3;0;34;0;0;0;0;0;0;1;0;0;0;0;1.0;1.0;1.0;0.0
YMH2;0;1;0;2;1;3;0;35;0;0;0;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.6;0.0
KMNW;0;1;0;2;1;3;0;29;0;0;0;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.6;0.0
YQGJ;0;1;0;2;1;4;0;34;1;1;1;0;0;0;1;0;0;0;0;0.3333333333333333;0.0;0.6;0.0
QDQP;0;1;0;3;1;3;0;46;1;1;1;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
Z7ZQ;0;1;0;1;1;2;0;33;1;1;1;0;0;0;1;0;0;0;0;0.5;0.0;0.6666666666666666;0.0
OREV;0;1;0;2;1;2;0;32;1;1;1;0;0;0;1;1;0;0;0;1.0;1.0;1.0;0.0
MCKZ;0;1;0;1;0;3;0;33;1;1;1;0;0;0;1;1;0;1;0;1.0;0.0;1.0;0.0
IAHD;0;1;0;3;1;2;0;26;1;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;0.0
BZPM;0;0;1;3;1;1;0;30;0;1;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
UUJQ;0;1;0;3;1;2;0;28;0;1;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;1.0
TRYZ;0;0;1;3;1;1;0;24;0;0;0;0;0;0;1;0;0;0;0;1.0;0.0;1.0;1.0
EEOD;0;1;0;2;0;3;0;26;1;1;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
PYAF;0;1;0;2;1;2;0;26;1;1;0;0;0;0;0;0;0;1;0;0.5;0.0;0.6666666666666666;0.0
CPU4;0;1;0;1;0;2;0;26;1;1;0;0;0;0;0;0;0;1;0;1.0;1.0;1.0;0.0
ENK8;0;1;0;2;1;2;0;23;1;0;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
BCMK;0;1;0;2;1;3;0;24;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
H3V5;0;1;0;1;0;2;0;24;0;1;1;0;0;0;0;1;0;1;0;1.0;0.0;1.0;0.0
X6H6;0;1;0;1;0;2;0;23;0;0;0;0;0;0;0;0;0;1;0;1.0;0.0;1.0;0.0
T2UB;1;1;0;2;1;2;0;26;1;1;0;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
GAJ1;1;1;0;3;1;3;0;27;1;1;1;0;0;0;1;0;0;1;0;1.0;0.0;1.0;0.0
