id;nickname;male;female;skin;hair;height;tattoo;age;weapon;arrested;convicted;rape;extortion;kidnapping;theft;homicide;arms_trafficking;drug_trafficking;faction;Dc;Bc;Cc;CC;key;scores
ZMKB;1;1;0;1;2;3;0;34;1;1;1;0;0;0;0;1;0;1;0;0.225;0.1301282051282051;0.2666666666666666;0.3055555555555556;0;0.1156902015209198
PWVQ;0;1;0;3;1;3;0;32;1;1;1;0;0;0;0;1;0;1;0;0.025;0.0;0.2116402116402116;0.0;0;0.0
RDTH;1;1;0;1;1;4;0;27;1;1;1;0;0;0;1;1;0;1;0;0.175;0.1897435897435897;0.2702702702702703;0.238095238095238;0;0.18443559110164642
XLOG;1;1;0;3;1;1;0;26;1;1;1;0;0;0;1;1;0;1;0;0.125;0.517094017094017;0.3305785123966942;0.4;0;0.20106850564479828
RPWU;1;1;0;2;1;2;0;28;1;1;1;0;0;0;1;0;0;0;0;0.05;0.0;0.2150537634408602;1.0;1;0.04836072027683258
K8D0;0;1;0;1;0;4;0;31;0;1;1;0;0;0;0;0;0;1;0;0.05;0.0;0.2150537634408602;1.0;0;0.1091478243470192
TRO0;1;1;0;2;1;3;0;32;1;1;1;0;0;0;1;1;0;0;0;0.05;0.0;0.2409638554216867;1.0;1;0.06598740071058273
H2OX;1;1;0;3;1;2;0;27;1;1;1;0;0;0;1;1;0;1;0;0.175;0.6358974358974359;0.3333333333333333;0.2857142857142857;1;0.03348327800631523
P6QJ;0;1;0;3;1;4;0;29;1;1;1;0;0;0;0;0;0;1;0;0.05;0.0;0.2150537634408602;1.0;0;0.029136372730135918
OLC4;0;1;0;3;1;3;0;46;1;1;0;0;0;0;0;1;0;1;0;0.05;0.0;0.2580645161290322;1.0;0;0.008560016751289368
QWID;1;1;0;1;2;2;0;24;1;0;0;0;0;0;1;0;0;0;0;0.1;0.05;0.2649006622516556;0.5;0;0.014247753657400608
NGLH;0;1;0;3;1;3;0;29;1;1;1;0;0;0;1;0;0;0;0;0.1;0.3576923076923077;0.2877697841726618;0.5;0;0.032594479620456696
AJXH;1;1;0;3;1;2;0;30;1;1;1;0;0;0;1;1;0;1;0;0.175;0.1363247863247863;0.291970802919708;0.3809523809523809;0;0.3433244824409485
CUXU;0;1;0;2;1;2;0;20;1;0;0;0;0;0;1;0;0;1;0;0.025;0.0;0.1398601398601398;0.0;0;0.03159802779555321
VUHS;1;1;0;2;1;2;0;30;1;0;0;0;0;0;1;0;0;1;0;0.1;0.0004273504273504;0.2072538860103626;0.8333333333333334;1;0.05855051428079605
PVU5;0;1;0;3;1;2;0;29;1;1;1;0;0;0;0;1;0;0;0;0.05;0.2961538461538461;0.213903743315508;0.0;0;0.14559593796730042
AQT3;0;1;0;2;1;3;0;29;1;0;1;0;0;0;1;1;0;1;0;0.1;0.273076923076923;0.1869158878504672;0.0;0;0.3522116243839264
QKVZ;0;1;0;3;1;3;0;40;0;1;1;0;0;0;0;1;0;1;0;0.15;0.0226495726495726;0.261437908496732;0.6666666666666666;1;0.09903440624475479
E0K7;0;1;0;1;1;4;0;30;1;1;1;0;0;0;1;0;0;0;0;0.05;0.0;0.2150537634408602;1.0;1;0.061347126960754395
VWGT;0;1;0;3;1;3;0;30;1;1;1;0;0;0;1;0;0;0;0;0.075;0.0;0.2061855670103092;1.0;1;0.057730935513973236
HSGN;1;1;0;3;2;3;0;33;1;0;0;0;0;0;0;0;0;1;0;0.025;0.0;0.2;0.0;0;0.0016443405766040087
KHTP;1;1;0;3;1;3;0;31;1;1;1;0;0;0;1;0;0;1;0;0.075;0.0;0.2061855670103092;1.0;0;0.010792532004415989
IPYZ;0;1;0;4;3;5;0;31;0;0;0;0;0;0;1;0;0;0;0;0.025;0.0;0.2105263157894736;0.0;0;0.030901160091161728
JVY4;0;1;0;1;1;4;0;29;1;1;1;0;0;0;1;0;0;0;0;0.025;0.0;0.2272727272727272;0.0;0;0.013989693485200405
EEL9;1;1;0;1;0;2;0;38;1;1;1;0;0;0;1;0;0;0;0;0.125;0.0987179487179487;0.2484472049689441;0.3;0;0.15738286077976227
J8MZ;0;0;1;3;1;2;0;39;1;1;0;0;0;0;1;0;0;1;0;0.1;0.0004273504273504;0.2072538860103626;0.8333333333333334;1;0.042844776064157486
TXG9;1;1;0;3;1;4;0;29;1;0;0;0;0;0;1;0;0;1;0;0.1;0.1461538461538461;0.1619433198380566;0.0;0;0.9999945759773254
PROQ;0;1;0;1;1;3;0;30;0;1;1;0;0;0;1;0;0;0;0;0.025;0.0;0.1398601398601398;0.0;0;0.007195694372057915
GYAN;0;1;0;2;1;5;0;25;0;1;0;0;0;0;1;0;0;0;0;0.025;0.0;0.1581027667984189;0.0;0;0.01053630467504263
OEHP;0;1;0;3;0;3;0;30;1;1;1;0;0;0;1;0;0;1;0;0.075;0.0;0.2702702702702703;1.0;1;0.06782320886850357
G9A8;0;1;0;1;2;3;0;31;1;1;1;0;0;0;1;1;0;1;0;0.175;0.185042735042735;0.2547770700636942;0.3809523809523809;0;0.39160048961639404
VPYC;1;1;0;2;0;5;0;36;0;1;1;0;0;0;1;0;0;1;0;0.2352941176470588;0.3493761140819964;0.3908045977011494;0.25;0;0.7352941176470589
LFHI;1;1;0;3;0;1;0;32;1;1;1;0;0;0;1;1;0;1;0;0.0588235294117647;0.0031194295900178;0.2615384615384615;0.0;0;0.3235294117647059
GOKT;0;0;1;3;1;2;0;35;1;1;1;0;0;0;0;1;0;1;0;0.2058823529411764;0.3464052287581698;0.3434343434343434;0.0952380952380952;0;0.9117647058823529
X5KX;0;0;1;2;1;1;0;32;1;0;0;0;0;0;0;1;0;1;0;0.0588235294117647;0.0031194295900178;0.2615384615384615;0.0;1;0.6470588235294118
YGPZ;1;1;0;3;2;2;0;29;0;0;0;0;0;0;0;0;0;0;0;0.0294117647058823;0.0;0.2073170731707317;0.0;1;0.5588235294117647
NVXL;1;1;0;3;3;5;0;43;0;0;0;0;0;0;0;0;0;1;0;0.0294117647058823;0.0;0.1976744186046511;0.0;1;0.5882352941176471
NKK2;0;1;0;4;3;5;0;32;0;0;0;0;0;0;0;0;0;1;0;0.1176470588235294;0.0;0.3366336633663366;1.0;1;0.5294117647058824
Y8LJ;1;1;0;3;1;5;0;42;0;1;1;0;0;0;1;0;0;1;0;0.1470588235294117;0.0035650623885918;0.3655913978494624;0.9;0;0.11764705882352941
QOWL;1;1;0;2;1;2;0;33;1;1;0;0;0;0;0;1;0;1;0;0.0588235294117647;0.0;0.3300970873786408;1.0;0;0.8823529411764706
QUU0;0;1;0;3;0;5;0;26;1;0;0;0;0;0;0;0;0;1;0;0.0588235294117647;0.051693404634581;0.2982456140350877;0.0;0;0.4117647058823529
JUSC;1;1;0;1;0;5;0;37;0;1;1;0;0;0;0;0;0;1;0;0.0294117647058823;0.0;0.3269230769230769;0.0;0;0.058823529411764705
TBM8;1;1;0;2;1;4;0;36;1;1;1;0;0;0;0;1;0;1;0;0.088235294117647;0.2081105169340463;0.4047619047619047;0.0;1;0.6176470588235294
QUNK;0;1;0;4;3;5;0;34;0;1;1;0;0;0;1;0;0;0;0;0.088235294117647;0.0;0.2193548387096774;1.0;1;0.5
A8Z0;0;1;0;4;3;5;0;32;0;0;0;0;0;0;1;0;0;0;0;0.088235294117647;0.0;0.2193548387096774;1.0;0;0.029411764705882353
QUZ8;1;1;0;3;1;3;0;38;0;1;1;0;0;0;0;0;0;1;0;0.1470588235294117;0.1176470588235294;0.2446043165467626;0.1;0;0.8529411764705882
UBD5;0;0;1;3;3;1;0;38;0;1;1;0;0;0;0;0;0;1;0;0.0294117647058823;0.0;0.1976744186046511;0.0;1;0.7058823529411765
G0S7;0;1;0;4;1;2;0;27;1;0;1;0;0;0;1;0;0;1;0;0.1764705882352941;0.1666666666666666;0.2741935483870967;0.3333333333333333;0;0.23529411764705882
MNQ7;1;1;0;3;3;2;0;33;0;1;1;0;0;0;1;0;0;1;0;0.0294117647058823;0.0;0.3269230769230769;0.0;0;0.0
YGSJ;0;1;0;3;3;3;0;49;1;1;1;0;0;0;0;1;0;1;0;0.0294117647058823;0.0;0.3269230769230769;0.0;0;0.20588235294117646
CFVO;0;1;0;1;0;5;0;32;0;0;0;0;0;0;1;0;0;0;0;0.088235294117647;0.0;0.2193548387096774;1.0;0;0.17647058823529413
NYY7;0;0;1;4;3;5;0;31;0;0;0;0;0;0;0;0;0;0;0;0.1470588235294117;0.0035650623885918;0.3655913978494624;0.9;0;0.29411764705882354
NQMP;0;1;0;2;1;1;0;28;1;0;1;0;0;0;0;1;0;1;0;0.0588235294117647;0.0;0.265625;1.0;1;0.6764705882352942
XRA4;0;1;0;3;0;5;0;31;0;0;0;0;0;0;0;0;0;1;0;0.088235294117647;0.051693404634581;0.3008849557522124;0.6666666666666666;0;0.2647058823529412
CSF8;1;1;0;3;0;3;0;34;0;1;1;0;0;0;0;0;0;1;0;0.0588235294117647;0.0;0.3300970873786408;1.0;0;0.35294117647058826
P7KP;1;1;0;2;1;3;0;33;1;1;1;0;0;0;0;1;0;1;0;0.088235294117647;0.2081105169340463;0.4047619047619047;0.0;0;0.8235294117647058
ZBOA;1;1;0;2;1;2;0;26;1;1;1;0;0;0;1;1;0;1;0;0.0588235294117647;0.1140819964349376;0.34;0.0;0;0.38235294117647056
ONKY;0;1;0;2;0;1;0;30;0;1;1;0;0;0;1;0;0;0;0;0.0294117647058823;0.0;0.2833333333333333;0.0;0;0.14705882352941177
WFDG;1;1;0;2;1;2;0;29;0;1;1;0;0;0;0;0;0;1;0;0.0588235294117647;0.0588235294117647;0.3333333333333333;0.0;0;0.08823529411764706
SXSB;0;1;0;3;0;5;0;27;1;0;0;0;0;0;0;0;0;1;0;0.088235294117647;0.051693404634581;0.3008849557522124;0.6666666666666666;0;0.7647058823529411
NOO4;1;1;0;2;1;3;0;35;0;1;1;0;0;0;1;0;0;1;0;0.1470588235294117;0.0035650623885918;0.3655913978494624;0.9;1;0.4411764705882353
DYDG;0;1;0;2;1;2;0;45;1;0;0;0;0;0;0;1;0;1;0;0.1176470588235294;0.0460487225193107;0.3063063063063063;0.0;1;0.47058823529411764
JTQV;1;1;0;3;3;5;0;26;1;1;1;0;0;0;0;0;0;1;0;0.0588235294117647;0.0588235294117647;0.2595419847328244;0.0;0;0.9411764705882353
O2BI;1;1;0;3;1;2;0;26;1;0;1;0;0;0;1;0;0;1;0;0.0588235294117647;0.0;0.265625;1.0;0;0.7941176470588235
K0ZO;1;1;0;2;1;4;0;38;0;1;1;0;0;0;1;1;0;1;0;0.4117647058823529;0.7599524658348188;0.4788732394366197;0.1098901098901098;0;0.9705882352941176
QHQE;1;1;0;3;1;2;0;29;1;1;1;0;0;0;0;1;0;1;0;0.0294117647058823;0.0;0.2518518518518518;0.0;0;1.0
L0IT;1;1;0;3;1;3;0;38;1;1;1;0;0;0;1;0;0;0;0;0.0980392156862745;0.0;0.2361111111111111;1.0;1;0.12919636070728302
K3ZX;1;1;0;2;1;3;0;41;1;1;1;0;0;0;1;1;0;1;0;0.196078431372549;0.2553006535947713;0.3695652173913043;0.3777777777777777;1;0.07824312895536423
QRNF;0;1;0;3;0;4;0;30;1;1;1;0;0;0;1;0;0;0;0;0.0196078431372549;0.0;0.2297297297297297;0.0;0;0.058827951550483704
VEA5;1;1;0;1;0;3;0;37;1;1;1;0;0;0;1;0;0;0;0;0.0392156862745098;0.0077124183006535;0.2512315270935961;0.0;0;0.0733012706041336
C9GH;1;1;0;1;2;2;0;24;0;0;0;0;0;0;0;0;0;0;0;0.0196078431372549;0.0;0.1868131868131868;0.0;0;0.3297426700592041
X2WQ;1;1;0;2;1;2;0;36;1;1;1;0;0;0;1;0;0;1;0;0.0784313725490196;0.0817254901960784;0.2865168539325842;0.1666666666666666;0;0.6522824764251709
BEBK;0;1;0;1;1;2;0;24;0;0;0;0;0;0;0;0;0;0;0;0.1176470588235294;0.2145098039215685;0.3469387755102041;0.0666666666666666;0;0.2638506591320038
JED2;1;1;0;2;0;3;0;35;1;1;1;0;0;0;0;0;0;0;0;0.0588235294117647;0.144751633986928;0.3493150684931507;0.3333333333333333;0;0.0079787103459239
MPX1;0;1;0;1;0;2;0;37;1;1;1;0;0;0;1;0;0;0;0;0.0784313725490196;0.0909215686274509;0.2802197802197802;0.1666666666666666;0;0.0702858567237854
FTH4;1;1;0;3;1;3;0;33;1;1;1;0;0;0;1;0;0;0;0;0.0588235294117647;0.0086666666666666;0.2727272727272727;0.6666666666666666;1;0.09251265972852707
LQHJ;1;1;0;2;1;3;0;35;1;1;1;0;1;0;1;0;0;1;0;0.1176470588235294;0.0927647058823529;0.2965116279069767;0.2;0;0.14059525728225708
GHVU;1;1;0;3;1;3;0;43;1;1;1;0;0;0;0;1;0;1;0;0.0784313725490196;0.1270065359477123;0.2914285714285714;0.0;1;0.10662123560905457
UOL7;0;1;0;3;1;1;0;25;1;1;1;0;0;0;1;0;0;1;0;0.0392156862745098;0.0;0.2318181818181818;1.0;0;0.05434519797563553
YNIG;1;1;0;1;0;4;0;39;1;1;1;0;0;0;1;0;0;1;0;0.0784313725490196;0.0010392156862745;0.2849162011173184;0.8333333333333334;0;0.055141448974609375
P3RY;0;1;0;4;3;5;0;38;0;0;0;0;0;0;0;0;0;0;0;0.0588235294117647;0.0;0.2524752475247525;1.0;0;0.16650791466236115
NXZL;0;1;0;3;1;2;0;37;1;1;1;0;0;0;1;0;0;0;0;0.0980392156862745;0.0;0.2361111111111111;1.0;0;0.016883356496691704
GGBN;1;1;0;2;1;4;0;37;1;1;1;0;0;0;1;0;0;0;0;0.0196078431372549;0.0;0.2217391304347826;0.0;0;0.06400538235902786
BDO0;1;1;0;3;1;4;0;30;1;1;1;0;0;0;1;0;0;0;0;0.1568627450980392;0.1230718954248365;0.34;0.4642857142857143;0;0.18356354534626007
RRFF;1;1;0;3;0;3;0;26;1;1;1;0;1;0;1;1;0;1;0;0.0980392156862745;0.1106535947712418;0.2982456140350877;0.2;0;0.021199170500040054
IMNS;1;1;0;3;1;3;0;43;1;1;1;0;0;0;1;0;0;0;0;0.1372549019607843;0.1045686274509803;0.3290322580645161;0.4285714285714285;0;0.057611022144556046
ZSU5;1;1;0;1;2;3;0;32;1;1;1;0;0;0;1;0;0;1;0;0.0588235294117647;0.0733986928104575;0.2914285714285714;0.3333333333333333;1;0.09659003466367722
Y7CB;0;1;0;3;1;4;0;29;0;1;1;0;0;0;1;1;0;1;0;0.0980392156862745;0.0010392156862745;0.2865168539325842;0.9;0;0.1447063386440277
H1A7;0;1;0;4;3;5;0;33;1;1;0;0;0;0;1;0;0;1;0;0.0980392156862745;0.0;0.2361111111111111;1.0;0;0.04818763583898544
E8X0;0;1;0;3;1;2;0;26;1;1;1;0;1;1;1;0;0;1;0;0.0392156862745098;0.0217254901960784;0.2628865979381443;0.0;1;0.0941871851682663
HDNH;0;1;0;3;0;2;0;41;1;1;1;0;0;0;0;1;0;1;0;0.0196078431372549;0.0;0.2236842105263158;0.0;0;0.01865963265299797
N2KW;1;1;0;3;1;3;0;35;1;1;1;0;0;0;0;1;0;1;0;0.0784313725490196;0.0750588235294117;0.2965116279069767;0.1666666666666666;0;0.37105387449264526
VKIJ;0;1;0;2;1;4;0;38;0;1;1;0;0;0;0;0;0;1;0;0.0196078431372549;0.0;0.2727272727272727;0.0;1;0.07862444967031479
IBXQ;1;1;0;1;2;3;0;42;1;1;1;0;0;0;1;1;0;1;0;0.1372549019607843;0.0223464052287581;0.301775147928994;0.6666666666666666;1;0.10047003626823425
W7I5;0;1;0;3;1;3;0;30;1;1;1;0;1;1;1;1;0;1;0;0.0392156862745098;0.0768627450980392;0.1895910780669145;0.0;0;0.44107162952423096
WWKQ;1;1;0;3;1;3;0;25;1;1;0;0;1;0;1;1;0;1;0;0.1764705882352941;0.4085163398692809;0.3722627737226277;0.0;0;0.9999997615814209
VJC8;0;1;0;2;1;3;0;39;1;1;1;0;1;0;1;0;0;1;0;0.0588235294117647;0.0072026143790849;0.2575757575757575;0.6666666666666666;0;0.41711345314979553
B9J7;0;1;0;3;1;3;0;29;1;1;1;0;0;0;0;0;0;0;0;0.0392156862745098;0.1474509803921568;0.2849162011173184;0.0;1;0.10899936407804489
WUDB;1;1;0;1;2;2;0;39;1;1;1;1;0;0;1;0;0;1;0;0.0392156862745098;0.0334117647058823;0.320754716981132;0.0;1;0.1405119150876999
Y1K5;1;1;0;1;2;2;0;26;0;0;1;0;0;0;0;1;0;1;0;0.0196078431372549;0.0;0.2198275862068965;0.0;0;0.0
XMWU;0;1;0;2;1;3;0;43;1;1;1;0;0;0;1;0;0;0;0;0.0980392156862745;0.0;0.2361111111111111;1.0;1;0.09779185056686401
SWEI;0;1;0;3;1;2;0;37;1;1;1;0;0;0;1;0;0;1;0;0.0392156862745098;0.0392156862745098;0.1946564885496183;0.0;0;0.14349517226219177
DPN8;0;1;0;2;1;3;0;37;1;1;1;0;0;0;0;0;0;0;0;0.1176470588235294;0.0768627450980392;0.2383177570093458;0.6666666666666666;1;0.07760782539844513
KVV9;0;1;0;2;1;3;0;30;1;1;1;0;0;0;1;1;0;1;0;0.0196078431372549;0.0;0.2307692307692307;0.0;0;0.06327173113822937
VAJ4;1;1;0;1;2;3;0;29;1;1;1;0;1;1;1;0;0;0;0;0.0392156862745098;0.1129411764705882;0.2286995515695067;0.0;0;0.058431535959243774
ZSN0;1;1;0;3;1;4;0;30;1;1;1;0;1;0;1;0;0;0;0;0.0784313725490196;0.0921045751633987;0.3090909090909091;0.3333333333333333;0;0.3790574371814728
W2FA;1;1;0;3;1;3;0;29;1;1;1;0;0;0;1;0;0;1;0;0.0196078431372549;0.0;0.2588832487309644;0.0;0;0.019441721960902214
D9CN;1;1;0;3;1;4;0;30;1;1;1;0;0;0;1;0;0;0;0;0.0980392156862745;0.000392156862745;0.2771739130434782;0.8;0;0.14880740642547607
HIKC;0;1;0;3;1;2;0;33;0;0;0;0;0;0;1;0;0;1;0;0.0392156862745098;0.0392156862745098;0.2286995515695067;0.0;0;0.04841014742851257
SYUZ;1;1;0;3;1;3;0;29;1;1;1;0;0;0;1;0;0;1;0;0.0196078431372549;0.0;0.2727272727272727;0.0;0;0.0768771693110466
MMET;1;1;0;2;0;4;0;39;1;1;1;0;0;0;0;1;0;0;0;0.0588235294117647;0.0;0.2524752475247525;1.0;1;0.08198317885398865
UDG3;0;1;0;3;1;2;0;36;1;1;1;0;0;0;0;0;0;0;0;0.0196078431372549;0.0;0.1634615384615384;0.0;1;0.11486177891492844
MURJ;0;1;0;3;1;5;0;30;0;1;0;0;1;1;1;0;0;1;0;0.0392156862745098;0.0392156862745098;0.1608832807570978;0.0;0;0.0739431157708168
YXPV;1;1;0;3;1;4;0;29;1;1;1;0;1;1;1;1;0;1;0;0.0196078431372549;0.0;0.1389645776566757;0.0;1;0.08497871458530426
O4PS;1;1;0;3;0;3;0;40;0;1;1;0;0;0;1;0;0;0;0;0.0980392156862745;0.0841699346405228;0.2833333333333333;0.3;0;0.1940930038690567
C8VJ;0;1;0;3;1;3;0;36;1;1;1;0;0;0;1;0;0;0;0;0.1568627450980392;0.2415686274509803;0.2965116279069767;0.4642857142857143;0;0.18158818781375885
R4Z4;0;1;0;3;1;3;0;34;1;1;1;0;0;0;1;0;0;0;0;0.0980392156862745;0.1042156862745097;0.3;0.3;1;0.08116629719734192
USU7;1;1;0;3;1;3;0;28;1;1;1;0;1;1;1;0;0;1;0;0.0196078431372549;0.0;0.2727272727272727;0.0;0;0.03663603961467743
GHH8;0;1;0;3;1;2;0;25;0;0;0;0;0;0;0;0;0;1;0;0.0568181818181818;0.0;0.211031175059952;1.0;1;0.22492973506450653
P7JF;0;1;0;3;1;3;0;29;1;1;0;0;0;0;0;0;0;1;0;0.0113636363636363;0.0;0.1837160751565762;0.0;0;0.6930985450744629
QQV1;1;1;0;2;1;4;0;35;0;1;1;0;0;0;0;0;0;1;0;0.0227272727272727;0.0;0.1692307692307692;1.0;1;0.17989139258861542
W2XE;1;1;0;3;0;2;0;36;1;1;0;0;0;0;0;0;1;1;1;0.0227272727272727;0.0;0.1781376518218623;1.0;0;0.10974573343992233
C8QI;1;1;0;1;0;0;0;32;1;1;1;0;0;0;0;0;0;1;0;0.0227272727272727;0.0423197492163009;0.1810699588477366;0.0;0;0.349059522151947
RPUY;1;1;0;2;1;1;0;26;1;1;1;0;0;0;1;1;0;1;0;0.034090909090909;0.3824451410658308;0.2707692307692307;0.0;1;0.13431359827518463
B0YT;1;1;0;3;2;2;0;26;1;1;1;0;0;0;1;1;0;0;0;0.0454545454545454;0.0872518286311389;0.1825726141078838;0.1666666666666666;1;0.21014568209648132
FDR3;0;1;0;1;2;3;0;32;0;1;1;1;0;0;1;0;0;1;0;0.0113636363636363;0.0;0.1689059500959693;0.0;1;0.14726622402668
KSKQ;0;1;0;1;1;3;0;26;0;1;1;0;0;0;0;0;0;1;0;0.0568181818181818;0.0;0.211031175059952;1.0;1;0.13952495157718658
G3ZD;1;1;0;1;2;4;0;30;0;1;1;0;0;0;0;0;0;1;0;0.0227272727272727;0.0;0.1692307692307692;1.0;1;0.17947718501091003
W4D4;0;1;0;1;1;2;0;42;1;1;1;0;0;0;1;0;0;0;0;0.034090909090909;0.0877742946708464;0.1491525423728813;0.3333333333333333;1;0.13958686590194702
C5DB;1;1;0;1;1;3;0;41;1;1;1;0;0;0;0;0;0;1;0;0.0227272727272727;0.0;0.2391304347826087;1.0;0;0.3415796458721161
AVX8;1;1;0;3;0;2;0;25;1;1;0;0;0;0;0;1;0;1;0;0.0454545454545454;0.3010710553814002;0.2162162162162162;0.0;0;0.701452910900116
GIB6;1;1;0;3;0;3;0;26;0;1;1;0;0;0;0;0;0;0;0;0.0113636363636363;0.0;0.1896551724137931;0.0;1;0.19361244142055511
JIYK;1;1;0;3;1;5;0;25;1;1;1;0;0;0;0;1;0;1;0;0.0568181818181818;0.1319226750261233;0.1825726141078838;0.0;0;0.0705016478896141
AMOB;0;1;0;3;2;5;0;36;1;1;1;0;0;0;0;1;0;1;0;0.1931818181818181;0.2996342737722047;0.2634730538922156;0.25;0;0.040246788412332535
G4NU;0;1;0;3;2;1;0;22;0;0;0;0;0;0;0;0;0;1;0;0.034090909090909;0.002761606209882;0.2022988505747126;0.6666666666666666;0;0.4391648471355438
C4T2;1;1;0;3;1;3;0;34;1;1;0;0;0;0;1;0;0;0;0;0.034090909090909;0.0222048066875653;0.1309523809523809;0.6666666666666666;0;0.514967143535614
SUN5;1;1;0;2;1;2;0;29;1;1;1;0;0;0;0;1;0;1;0;0.1022727272727272;0.0562957157784744;0.2151589242053789;0.3611111111111111;0;0.0
ZNUJ;1;1;0;2;1;2;0;24;0;1;1;0;0;0;0;1;0;1;0;0.1136363636363636;0.0297469771607702;0.2080378250591016;0.4444444444444444;1;0.2868421971797943
C9MG;1;1;0;3;1;3;0;36;0;1;1;0;0;0;0;0;0;1;0;0.0568181818181818;0.0;0.2130750605326876;1.0;1;0.2983466386795044
FQAE;0;1;0;3;1;3;0;33;0;0;0;0;0;0;0;0;0;1;0;0.0681818181818181;0.002970592625765;0.2046511627906976;0.8;1;0.2614925503730774
GRCY;1;1;0;2;1;2;0;25;0;1;1;0;0;0;0;0;0;1;0;0.0227272727272727;0.0;0.2391304347826087;1.0;0;0.3916834890842438
ECJ4;1;1;0;2;1;3;0;32;1;0;0;0;0;0;0;1;0;1;0;0.0113636363636363;0.0;0.2303664921465968;0.0;0;0.5131234526634216
HBUC;0;1;0;3;1;2;0;33;1;1;1;0;0;0;0;0;0;0;0;0.0113636363636363;0.0;0.1043890865954922;0.0;0;0.4675651788711548
MHWE;1;1;0;1;1;3;0;36;0;1;1;0;0;0;0;0;0;1;0;0.0113636363636363;0.0;0.1546572934973638;0.0;0;0.43807902932167053
ZIV5;1;1;0;3;1;1;0;32;1;1;1;0;0;0;0;1;0;1;0;0.0795454545454545;0.0019592476489028;0.2528735632183908;0.6666666666666666;1;0.2321622371673584
I4OR;1;1;0;3;1;3;0;26;1;1;0;0;0;0;0;1;0;1;0;0.0113636363636363;0.0;0.1774193548387097;0.0;0;0.8957452178001404
XGLT;0;1;0;0;1;3;0;24;1;0;0;0;0;0;0;0;0;1;0;0.0113636363636363;0.0;0.1358024691358024;0.0;1;0.20260004699230194
GSJJ;1;1;0;2;1;3;0;26;1;0;0;0;0;0;0;1;0;1;0;0.0909090909090909;0.047824302134647;0.2065727699530516;0.5;1;0.15066677331924438
GQPF;1;1;0;3;1;2;0;25;1;1;0;0;0;0;1;1;0;1;0;0.0568181818181818;0.0677899686520376;0.1568627450980392;0.0;0;0.4064676761627197
YTB3;0;1;0;1;2;0;0;26;0;1;1;0;0;0;0;0;0;1;0;0.0113636363636363;0.0;0.1770623742454728;0.0;1;0.19037280976772308
V8ED;1;1;0;3;2;2;0;26;1;0;0;0;0;0;0;0;0;1;0;0.0681818181818181;0.0028922227198089;0.205607476635514;0.8666666666666667;0;0.6528063416481018
IJY3;0;1;0;3;0;3;0;25;0;1;0;0;0;0;0;1;0;1;0;0.034090909090909;0.0;0.25;1.0;0;0.05634835734963417
LUID;0;1;0;1;0;2;0;25;1;1;0;0;0;0;0;0;0;0;0;0.0113636363636363;0.0;0.1358024691358024;0.0;1;0.31647762656211853
U9JQ;1;1;0;3;2;3;0;31;1;0;0;0;0;0;0;0;0;1;0;0.0568181818181818;0.0028922227198089;0.2041763341067285;0.8;1;0.18033388257026672
TVTK;0;1;0;3;0;5;0;34;1;1;0;0;0;0;0;0;0;1;0;0.0113636363636363;0.0;0.1837160751565762;0.0;1;0.29811862111091614
ZGGE;0;1;0;3;0;3;0;38;0;1;1;0;0;0;0;0;0;0;0;0.0227272727272727;0.0;0.171875;1.0;0;0.682468593120575
NEN9;0;1;0;2;1;3;0;24;1;0;0;0;0;0;0;0;0;1;0;0.0113636363636363;0.0;0.1546572934973638;0.0;0;0.12008671462535858
IPPL;0;1;0;1;0;3;0;38;1;1;1;0;0;0;1;0;0;0;0;0.034090909090909;0.0227272727272727;0.1164021164021164;0.3333333333333333;1;0.15727421641349792
THJH;1;1;0;3;0;2;0;30;1;1;1;0;0;0;1;1;0;1;0;0.0227272727272727;0.0;0.1549295774647887;1.0;0;0.0735323578119278
K2YH;0;1;0;3;1;2;0;24;1;1;0;0;0;0;0;0;0;1;0;0.0227272727272727;0.0227272727272727;0.1552028218694885;0.0;1;0.17455995082855225
STDU;1;1;0;3;1;5;0;41;1;1;1;0;0;0;1;0;0;1;0;0.0227272727272727;0.0227272727272727;0.2397820163487738;0.0;1;0.1353018581867218
RRBM;0;1;0;1;2;3;0;31;0;1;1;0;0;0;0;0;0;1;0;0.034090909090909;0.0227272727272727;0.2027649769585253;0.3333333333333333;0;0.5037229657173157
EUID;0;1;0;1;0;3;0;35;1;1;0;0;0;0;1;0;0;0;0;0.0227272727272727;0.1084117032392894;0.172211350293542;0.0;0;0.34362003207206726
IIYA;1;1;0;2;1;3;0;30;1;1;1;0;0;0;1;1;0;1;0;0.0795454545454545;0.5997910135841171;0.2983050847457627;0.0476190476190476;0;0.12457553297281265
DNL6;0;1;0;3;1;1;0;23;0;0;0;0;0;0;1;0;0;0;0;0.0113636363636363;0.0;0.1345565749235474;0.0;1;0.20301087200641632
ENJ1;1;1;0;2;2;2;0;30;0;0;0;0;0;0;0;0;0;1;0;0.0568181818181818;0.0;0.211031175059952;1.0;0;0.35008448362350464
T2T7;0;1;0;3;2;5;0;24;1;0;0;0;0;0;0;0;0;1;0;0.0113636363636363;0.0;0.1345565749235474;0.0;1;0.3089366853237152
LJKE;0;1;0;3;0;2;0;43;0;1;1;0;0;0;0;0;0;1;0;0.0568181818181818;0.0;0.2130750605326876;1.0;1;0.253248006105423
